id_vintage_id,wine_id,name,country,region,wynnery,wine_color,grappe
164332190,7865667,Alejandro Bulgheroni Lithology Cabernet Sauvignon 2019,États-Unis,Napa Valley,Alejandro Bulgheroni,Vin rouge,Cabernet Sauvignon
164286515,8009819,Paololeo Giunonico Riserva Primitivo di Manduria 2017,Italie,Primitivo di Manduria,Paololeo,Vin rouge,Primitivo
164216300,14513,La Mondotte Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2020,France,Saint-Émilion Grand Cru,La Mondotte,Vin rouge,Assemblage
164121883,7760366,Edouard Delaunay Nuits-Saint-Georges 1er Cru 'Aux Murgers' 2018,France,Nuits-Saint-Georges 1er Cru Aux Murgers,Edouard Delaunay,Vin rouge,Pinot Noir
164113822,1100474,Château Croix de Labrie Saint-Émilion Grand Cru 2020,France,Saint-Émilion Grand Cru,Château Croix de Labrie,Vin rouge,Cabernet Franc
164101692,1467543,Egon Müller - Scharzhof Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese 2019,Allemagne,Wiltingen,Egon Müller - Scharzhof,Vin blanc,Riesling
164025645,1100673,Jean-Michel Gerin Les Grandes Places Côte-Rôtie 2020,France,Côte-Rôtie,Jean-Michel Gerin,Vin rouge,Shiraz/Syrah
164011501,1128526,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2020,France,Saint-Émilion Grand Cru,Château Ausone,Vin rouge,Assemblage
163918474,5585033,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2017,France,Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection,Vin rouge,Pinot Noir
163901542,8206137,Roagna Barbaresco Albesani 2015,Italie,Barbaresco,Roagna,Vin rouge,Nebbiolo
163633710,2669625,Château Purcari Negru de Purcari Limited Edition 2019,Moldavie,Stefan Voda,Château Purcari,Vin rouge,Assemblage
163611645,1182034,Terlan (Terlano) Lagrein Riserva Porphyr 2020,Italie,Südtirol - Alto Adige,Terlan (Terlano),Vin rouge,Lagrein
163597352,1197490,Le Pin Pomerol 2020,France,Pomerol,Le Pin,Vin rouge,Assemblage
163595451,24063,Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2020,France,Beaune 1er Cru Le Clos des Mouches,Joseph Drouhin,Vin blanc,Chardonnay
163536202,8117065,Réva Cannubi Barolo 2016,Italie,Barolo,Réva,Vin rouge,Nebbiolo
163518163,1693891,Robert Groffier Chambertin-Clos-de-Beze Grand Cru 2020,France,Chambertin-Clos de Bèze Grand Cru,Robert Groffier,Vin rouge,Pinot Noir
163510422,8016481,Roberto Voerzio Fossati Barolo 2016,Italie,Barolo,Roberto Voerzio,Vin rouge,Nebbiolo
163464788,86685,Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett 2020,Allemagne,Wiltingen,Egon Müller - Scharzhof,Vin blanc,Riesling
163431439,1222979,Michel Noëllat Les Beaux Monts Vosne-Romanée 1er Cru 2020,France,Vosne-Romanée 1er Cru Les Beaux Monts,Michel Noëllat,Vin rouge,Pinot Noir
163415823,8080410,Caggio Ipsus Chianti Classico Gran Selezione 2015,Italie,Chianti Classico,Caggio,Vin rouge,Sangiovese
163394692,1128189,Domaine Bruno Clair Chambertin Clos de Bèze Grand Cru 2020,France,Chambertin-Clos de Bèze Grand Cru,Domaine Bruno Clair,Vin rouge,Pinot Noir
163385698,1489541,Domaine de la Vougeraie Charmes-Chambertin Grand Cru Les Mazoyères 2020,France,Charmes-Chambertin Grand Cru,Domaine de la Vougeraie,Vin rouge,Pinot Noir
163375158,1253819,Wine & Soul Douro Pintas Tinto 2019,Portugal,Douro,Wine & Soul,Vin rouge,Touriga Nacional
163375157,1253819,Wine & Soul Douro Pintas Tinto 2020,Portugal,Douro,Wine & Soul,Vin rouge,Touriga Nacional
163354445,79814,Dominio de Pingus Flor de Pingus 2020,Espagne,Ribera del Duero,Dominio de Pingus,Vin rouge,Tempranillo
163315694,84350,Bodegas Tradición Pedro Ximenez Tradición 20 Years Old Vos,Espagne,Jerez-Xérès-Sherry,Bodegas Tradición,Vin à haut degré d'alcool,Pedro Ximenez
163298516,1179539,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,France,Saint-Émilion Grand Cru,Château Pavie,Vin rouge,Assemblage
163263844,4092735,Babylonstoren Nebukadnesar 2020,Afrique du Sud,Cap-Occidental,Babylonstoren,Vin rouge,Assemblage
163238782,7971467,Parceria Oh Carlos Manuel! Tinto 2015,Portugal,Douro Superior,Parceria,Vin rouge,Assemblage
163210121,1132939,Domaine Trapet Chambertin Grand Cru 2020,France,Chambertin Grand Cru,Domaine Trapet,Vin rouge,Pinot Noir
163186472,1108737,Château l'Évangile Pomerol 2020,France,Pomerol,Château l'Évangile,Vin rouge,Assemblage
169357138,5313010,Château Cheval Blanc Le Petit Cheval Bordeaux Blanc 2019,France,Bordeaux,Château Cheval Blanc,Vin blanc,Sauvignon Blanc
168338761,7137912,Roberto Voerzio Rocche dell'Annunziata Barolo 2018,Italie,Barolo,Roberto Voerzio,Vin rouge,Nebbiolo
168016489,1148846,Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2020,France,Pessac-Léognan,Château La Mission Haut-Brion,Vin blanc,Assemblage
167583442,5994988,Domaine Roger Belland Puligny-Montrachet 1er Cru 'Les Champs Gains' 2019,France,Puligny-Montrachet 1er Cru Champ Gain,Domaine Roger Belland,Vin blanc,Chardonnay
163184376,7830543,Château de Gourdon Terrasse à l'Ombre Côtes du Rhône 2018,France,Côtes-du-Rhône,Château de Gourdon,Vin rouge,Assemblage
163166542,18017,Château de la Gardine Châteauneuf-du-Pape 2020,France,Châteauneuf-du-Pape,Château de la Gardine,Vin rouge,Assemblage
163144977,28214,Nino Negri 5 Stelle Sfursat 2020,Italie,Valteline,Nino Negri,Vin rouge,Nebbiolo
163138585,19490,Casa Vinicola Bennati Amarone della Valpolicella 2019,Italie,Amarone della Valpolicella,Casa Vinicola Bennati,Vin rouge,Assemblage
163138536,1688,Antinori Castello della Sala Cervaro della Sala 2020,Italie,Ombrie,Antinori,Vin blanc,Chardonnay
163135858,1739762,Domaine de la Vougeraie Bonnes Mares Grand Cru 2020,France,Bonnes-Mares Grand Cru,Domaine de la Vougeraie,Vin rouge,Pinot Nero
163121578,1605285,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2020,France,Pessac-Léognan,Château La Mission Haut-Brion,Vin rouge,Assemblage
163113989,7991744,Vie di Romans Boghis Climat 2015,Italie,Frioul-Vénétie Julienne,Vie di Romans,Vin blanc,Chardonnay
163104149,1167555,Château Pavie Decesse Saint-Émilion Grand Cru (Grand Cru Classé) 2020,France,Saint-Émilion Grand Cru,Château Pavie Decesse,Vin rouge,Assemblage
163103744,1174700,Roc de Cambes Côtes de Bourg 2020,France,Côtes de Bourg,Roc de Cambes,Vin rouge,Assemblage
163099062,1779833,Domaine Faiveley Corton-Charlemagne Grand Cru 2020,France,Corton-Charlemagne Grand Cru,Domaine Faiveley,Vin blanc,Chardonnay
163073076,1755765,Oasi degli Angeli Kurni Marche 2020,Italie,Marche,Oasi degli Angeli,Vin rouge,Montepulciano
163053458,5364329,Farnese Cinque Autoctoni Collection Limited Release 2020,Italie,Abruzzo (Abruzzes),Fantini,Vin rouge,Assemblage
163034116,6020,Château Margaux Pavillon Rouge du Château Margaux 2020,France,Margaux,Château Margaux,Vin rouge,Merlot
163016017,7962425,Podere Forte Petrucci Melo 2016,Italie,Orcia,Podere Forte,Vin rouge,Sangiovese
163010188,5571323,Viña Vik Winery La Piu Belle 2020,Chili,Cachapoal Valley,Viña Vik Winery,Vin rouge,Assemblage
163003654,77676,Terlan (Terlano) Quarz Sauvignon 2020,Italie,Trentin-Haut-Adige,Terlan (Terlano),Vin blanc,Sauvignon Blanc
162987799,1131353,Von Siebenthal Carabantes Syrah 2020,Chili,Vallée de l'Aconcagua,Von Siebenthal,Vin rouge,Shiraz/Syrah
162966825,1527465,Le Mortelle Poggio Alle Nane Maremma Toscana 2020,Italie,Maremma Toscana,Le Mortelle,Vin rouge,Assemblage
162909630,4086,Almaviva Almaviva 2020,Chili,Puente Alto,Almaviva,Vin rouge,Carménère
162907140,7273,Louis Latour Corton-Charlemagne Grand Cru 2020,France,Corton-Charlemagne Grand Cru,Louis Latour,Vin blanc,Chardonnay
162906990,1152417,Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,France,Saint-Émilion Grand Cru,Château Ausone,Vin rouge,Assemblage
162906799,1100735,Viñedos de Páganos La Nieta 2020,Espagne,Rioja,Viñedos de Páganos,Vin rouge,Tempranillo
162906754,1135215,Château Rieussec Sauternes (Premier Grand Cru Classé) 2020,France,Sauternes,Château Rieussec,Vin doux,Assemblage
162906680,1099373,Château l'Eglise-Clinet Pomerol 2020,France,Pomerol,Château l'Eglise-Clinet,Vin rouge,Assemblage
162906658,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2020,France,Saint-Julien,Château Léoville Las Cases,Vin rouge,Assemblage
162906648,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2020,France,Margaux,Chateau Palmer,Vin rouge,Assemblage
162906562,2080162,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2020,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Mourvedre
162906496,22448,Ornellaia Le Serre Nuove 2020,Italie,Bolgheri,Ornellaia,Vin rouge,Assemblage
162906474,22447,Ornellaia Bolgheri Superiore 2020,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
162906310,1219218,Bodegas El Nido Clio 2020,Espagne,Jumilla,Bodegas El Nido,Vin rouge,Monastrell
162900858,1134803,Château de Beaucastel Châteauneuf-du-Pape 2020,France,Châteauneuf-du-Pape,Château de Beaucastel,Vin rouge,Grenache
162893863,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2020,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Merlot
162888063,1107336,Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon 2020,États-Unis,Napa Valley,Stag's Leap Wine Cellars,Vin rouge,Cabernet Sauvignon
162883985,5078,Tenuta San Guido Sassicaia 2020,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
162877748,1652,Antinori Tignanello 2020,Italie,Toscane,Antinori,Vin rouge,Assemblage
162877248,74346,Cos d'Estournel Cos d'Estournel 2020,France,Saint-Estèphe,Cos d'Estournel,Vin rouge,Assemblage
162876734,4854889,Elio Altare Cannubi Barolo 2016,Italie,Barolo,Elio Altare,Vin rouge,Nebbiolo
162822782,100047,Domaine G. Roumier Chambolle-Musigny 2019,France,Chambolle-Musigny,Domaine G. Roumier,Vin rouge,Spätburgunder
162805614,1397765,Domaine de Montille Clos Vougeot Grand Cru 2018,France,Clos Vougeot Grand Cru,Domaine de Montille,Vin rouge,Pinot Noir
162794243,2399477,Château Bellevue-Mondotte Saint-Émilion Grand Cru 2019,France,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,Vin rouge,Assemblage
162790055,7632000,Giacomo Conterno Barolo Arione 2018,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
162767616,7882855,Vie di Romans Glesie Climat 2015,Italie,Frioul-Vénétie Julienne,Vie di Romans,Vin blanc,Chardonnay
162603328,1949999,Domaine du Pavillon Corton-Charlemagne Grand Cru 2019,France,Corton-Charlemagne Grand Cru,Domaine du Pavillon,Vin blanc,Chardonnay
162494158,3102815,Dom Pérignon P2 Plénitude Brut Champagne 2004,France,Champagne,Dom Pérignon,Vin effervescent,Chardonnay
162489497,6750017,Ferrari 'Giulio Ferrari' Riserva del Fondatore Rosé 2009,Italie,Trentin,Ferrari,Vin effervescent,Assemblage
162481103,6053083,Luca Attanasio Librante Primitivo di Manduria 2019,Italie,Primitivo di Manduria,Luca Attanasio,Vin rouge,Primitivo
162445982,2104564,Domaine Henri Boillot Volnay 1er Cru Les Caillerets 2018,France,Volnay 1er Cru Les Caillerets,Domaine Henri Boillot,Vin rouge,Chardonnay
162437962,6716481,Tenuta Luce Lux Vitis 2018,Italie,Toscane,Tenuta Luce,Vin rouge,Assemblage
162362445,1084002,Domaine Raymond Usseglio & Fils Cuvée Impériale Châteauneuf-du-Pape 2019,France,Châteauneuf-du-Pape,Domaine Raymond Usseglio & Fils,Vin rouge,Grenache
162291791,2997,Louis Jadot Puligny-Montrachet 1er Cru 'La Garenne' 2019,France,Puligny-Montrachet 1er Cru Clos de la Garenne,Louis Jadot - Domaine Duc de Magenta,Vin blanc,Chardonnay
162279331,61274,Marion Cabernet Sauvignon 2019,Italie,Vénétie,Marion,Vin rouge,Cabernet Sauvignon
162271670,7381639,Monte Rossa Cabochon Doppio Zero 2016,Italie,Franciacorta,Monte Rossa,Vin effervescent,Assemblage
162261539,4926126,Domaine Faiveley Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru 2018,France,Chambertin-Clos de Bèze Grand Cru,Domaine Faiveley,Vin rouge,Pinot Noir
162261533,1839377,Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2018,France,Bienvenues-Bâtard-Montrachet Grand Cru,Domaine Faiveley,Vin blanc,Chardonnay
162225131,1214878,Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2018,France,Chassagne-Montrachet Premier Cru,Joseph Drouhin,Vin blanc,Chardonnay
162219125,1105129,Domaine Humbert Frères Charmes-Chambertin Grand Cru 2019,France,Charmes-Chambertin Grand Cru,Domaine Humbert Frères,Vin rouge,Pinot Noir
162192873,7709274,Tresoro Rosso 2017,Italie,Toscane,Tresoro,Vin rouge,Assemblage
162180364,7266631,Louis Roederer Cristal Rosé Vinothèque 2000,France,Champagne,Louis Roederer,Vin effervescent,Assemblage
162170536,1241604,Domaine Gros Frère et Soeur Richebourg Grand Cru 2019,France,Richebourg Grand Cru,Domaine Gros Frère et Soeur,Vin rouge,Pinot Noir
162020442,98032,Robert Groffier Bonnes-Mares Grand Cru 2019,France,Bonnes-Mares Grand Cru,Robert Groffier,Vin rouge,Pinot Noir
161990665,1864562,Lucien le Moine Clos de la Roche Grand Cru 2019,France,Clos de la Roche Grand Cru,Lucien le Moine,Vin rouge,Pinot Noir
161988185,1243105,Domaine Prieuré Roch Clos de Bèze Grand Cru 2019,France,Chambertin-Clos de Bèze Grand Cru,Domaine Prieuré Roch,Vin rouge,Pinot Noir
161973769,7632000,Giacomo Conterno Barolo Arione 2017,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
161973768,7632000,Giacomo Conterno Barolo Arione 2016,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
161925265,7635545,Lillian Grenache 2016,États-Unis,Santa Barbara County,Lillian,Vin rouge,Grenache
161912073,7632000,Giacomo Conterno Barolo Arione 2015,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
161887162,8794,Cordero di Montezemolo Barolo Enrico VI 2019,Italie,Barolo,Cordero di Montezemolo,Vin rouge,Nebbiolo
161865669,2035621,Continuum Novicium Estate 2019,États-Unis,Napa Valley,Continuum,Vin rouge,Assemblage
161857655,1297856,Château Voigny Sauternes 2019,France,Sauternes,Château Voigny,Vin doux,Assemblage
161848765,7571198,Penfolds RWT Bin 798 Shiraz 2018,Australie,Vallée de la Barossa,Penfolds,Vin rouge,Shiraz/Syrah
161815113,1165449,Domaine Joseph Roty Charmes-Chambertin Grand Cru 2018,France,Charmes-Chambertin Grand Cru,Domaine Joseph Roty,Vin rouge,Pinot Noir
161810628,1126447,Kilikanoon Attunga 1865 Shiraz 2018,Chili,Cachapoal Valley,San Pedro,Vin rouge,Cabernet Sauvignon
161806372,6991136,Frescobaldi Gorgona Rosso 2019,Italie,Côte toscane,Frescobaldi,Vin rouge,Assemblage
161790096,1535464,Marc Colin Bâtard-Montrachet Grand Cru 2019,France,Bâtard-Montrachet Grand Cru,Marc Colin,Vin blanc,Chardonnay
161790095,1535464,Marc Colin Bâtard-Montrachet Grand Cru 2018,France,Bâtard-Montrachet Grand Cru,Marc Colin,Vin blanc,Chardonnay
161768560,1417067,Wine & Soul Douro Quinta da Manoella VV Tinto 2019,Portugal,Douro,Wine & Soul,Vin rouge,Touriga Nacional
161761941,2215914,Masseria Frattasi Kapnios Aglianico 2018,Italie,Campanie,Masseria Frattasi,Vin rouge,Aglianico
161721457,7335944,Quinta do Paral Vinhas Velhas Tinto 2019,Portugal,Alentejo,Quinta do Paral,Vin rouge,Assemblage
161703912,1187200,Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2019,France,Musigny Grand Cru,Domaine Comte Georges de Vogüé,Vin rouge,Pinot Noir
161691954,7555601,Sandrone Vite Talin Barolo 2013,Italie,Barolo,Sandrone,Vin rouge,Nebbiolo
161687412,1168529,Rocca di Frassinello Baffonero Maremma Toscana 2019,Italie,Maremma Toscana,Rocca di Frassinello,Vin rouge,Merlot
161652439,5007190,Catena Zapata Adrianna Vineyard Fortuna Terrae Malbec 2019,Argentine,Gualtallary,Catena Zapata,Vin rouge,Malbec
161651254,7137912,Roberto Voerzio Rocche dell'Annunziata Barolo 2016,Italie,Barolo,Roberto Voerzio,Vin rouge,Nebbiolo
161647597,3833417,Raen Fort Ross Seaview Home Field Pinot Noir 2019,États-Unis,Fort Ross-Seaview,Raen,Vin rouge,Pinot Noir
161634709,1228386,Domaine de Bellène Vosne-Romanée 'Les Quartiers de Nuits' 2018,France,Vosne-Romanée,Domaine de Bellène,Vin rouge,Pinot Noir
161618286,7537067,Argiano Vigna del Suolo Brunello di Montalcino 2016,Italie,Brunello di Montalcino,Argiano,Vin rouge,Sangiovese
161612909,77483,Domaine de la Vieille Julienne Réservé Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Domaine de la Vieille Julienne,Vin rouge,Grenache
161609608,1171308,Espectacle del Montsant Tinto 2019,Espagne,Montsant,Espectacle del Montsant,Vin rouge,Garnacha
161545646,1591125,Fitapreta Preta Cuvée David Booth Grande Reserva 2019,Portugal,Alentejo,Fitapreta,Vin rouge,Assemblage
161537547,6108201,Colterenzio (Schreckbichl) LR 2018,Italie,Südtirol - Alto Adige,Colterenzio (Schreckbichl),Vin blanc,Assemblage
161512194,6893697,Domaine de la Vougeraie Bienvenues-Bâtard-Montrachet Grand Cru 2017,France,Bienvenues-Bâtard-Montrachet Grand Cru,Domaine de la Vougeraie,Vin blanc,Chardonnay
161511732,7273,Louis Latour Corton-Charlemagne Grand Cru 2019,France,Corton-Charlemagne Grand Cru,Louis Latour,Vin blanc,Chardonnay
161498039,7041128,Cignomoro 50 Old Vines Vecchie Vigne Negroamaro 2019,Italie,Pouilles,Cignomoro,Vin rouge,Negroamaro
161496647,1084002,Domaine Raymond Usseglio & Fils Cuvée Impériale Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Domaine Raymond Usseglio & Fils,Vin rouge,Grenache
161450207,6791370,Liber Pater Denarius Graves 2018,France,Graves,Liber Pater,Vin rouge,Assemblage
161447557,1153152,Dr. Bürklin-Wolf Kalkofen G.C 2018,Allemagne,Palatinat rhénan,Dr. Bürklin-Wolf,Vin blanc,Riesling
161400303,1845897,Olivier Leflaive Bâtard-Montrachet Grand Cru 2019,France,Bâtard-Montrachet Grand Cru,Olivier Leflaive,Vin blanc,Chardonnay
161343905,1469877,Domaine Faiveley Bâtard-Montrachet Grand Cru 2018,France,Bienvenues-Bâtard-Montrachet Grand Cru,Domaine Faiveley,Vin blanc,Chardonnay
161274711,7415081,Lorenzo Accomasso Annunziata Barolo Riserva 2012,Italie,Barolo,Lorenzo Accomasso,Vin rouge,Nebbiolo
161274206,1169881,Tenuta di Trinoro Toscana Rosso 2019,Italie,Toscane,Tenuta di Trinoro,Vin rouge,Cabernet Franc
161196480,1779833,Domaine Faiveley Corton-Charlemagne Grand Cru 2019,France,Corton-Charlemagne Grand Cru,Domaine Faiveley,Vin blanc,Chardonnay
161194435,2417790,Toro Albalá Ginés Liébana Pedro Ximénez 1937,Espagne,Montilla-Moriles,Toro Albalá,Vin à haut degré d'alcool,Pedro Ximenez
161194432,2483367,Bodegas Tradición Palo Cortado Añada 1998,Espagne,Jerez-Xérès-Sherry,Bodegas Tradición,Vin à haut degré d'alcool,Palomino
161165554,2188115,Chateau Palmer Historical XIXth Century Wine 2019,France,Vin de France,Chateau Palmer,Vin rouge,Assemblage
161116769,85063,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2019,France,Clos de la Roche Grand Cru,Domaine Ponsot,Vin rouge,Pinot Noir
161068907,1690612,Tiefenbrunner Linticlarus Lagrein Riserva 2018,Italie,Südtirol - Alto Adige,Tiefenbrunner,Vin rouge,Lagrein
161019770,7124268,Cellier des Princes Hérédita Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Cellier des Princes,Vin rouge,Assemblage
160940331,1992380,Roagna Montefico Barbaresco Vecchie Viti 2016,Italie,Barbaresco,Roagna,Vin rouge,Nebbiolo
160875992,5806244,Sierra Cantabria Mágico 2019,Espagne,Rioja,Sierra Cantabria,Vin rouge,Tempranillo
160871042,1112311,Le Dome Saint-Émilion Grand Cru 2019,France,Saint-Émilion Grand Cru,Le Dome,Vin rouge,Assemblage
160862421,7294401,Mommessin Clos de Tart Grand Cru 2001,France,Clos de Tart Grand Cru,Mommessin,Vin rouge,Pinot Noir
160851305,1155694,Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2019,France,Corton-Charlemagne Grand Cru,Bouchard Père & Fils,Vin blanc,Chardonnay
160847435,1474005,Vincent Girardin Meursault 1er Cru 'Les Genevrières' 2018,France,Meursault 1er Cru Genevrières,Vincent Girardin,Vin blanc,Chardonnay
160827978,4926126,Domaine Faiveley Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru 2019,France,Chambertin-Clos de Bèze Grand Cru,Domaine Faiveley,Vin rouge,Pinot Noir
160822906,98164,Domaine Nicole Lamarche (François Lamarche) La Grande Rue Grand Cru Monopole 2019,France,La Grande Rue Grand Cru,Domaine Nicole Lamarche (François Lamarche),Vin rouge,Pinot Noir
160704895,6534388,Tenuta Hortense Fratini Bolgheri Superiore 2018,Italie,Bolgheri Superiore,Tenuta Hortense,Vin rouge,Assemblage
